gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AC190623.3_FG001,9857.864208,-0.373499328,0.203801381,-1.832663386,0.066852645,0.450570997
AC190623.3_FG002,0.3385203,0.192507399,0.162213407,1.186753935,0.235324694,NA
AC190628.4_FG007,93.73514692,0.24184979,0.260566652,0.928168619,0.35332011,0.779257646
AC190630.2_FG001,0.915951844,-0.209507203,0.345648431,-0.606128031,0.544429738,NA
AC190632.2_FG004,0.30130269,-0.097784592,0.224450956,-0.435661284,0.663082499,NA
AC190634.1_FG005,0.062766999,-0.007049719,0.128757504,-0.054751906,0.956336116,NA
AC190636.3_FG005,9.55132874,0.459197965,0.403344035,1.138477143,0.254921298,0.703248657
AC190638.3_FG001,0.041735647,0.003814255,0.127345089,0.02995212,0.976105239,NA
AC190643.4_FG011,0.041735647,0.003814255,0.127345089,0.02995212,0.976105239,NA
AC190652.3_FG001,0.058879746,-0.002489466,0.128509762,-0.019371801,0.984544506,NA
AC190665.3_FG006,0,NA,NA,NA,NA,NA
AC190671.4_FG003,0,NA,NA,NA,NA,NA
AC190677.3_FG003,0.041735647,0.003814255,0.127345089,0.02995212,0.976105239,NA
AC190685.3_FG005,0,NA,NA,NA,NA,NA
AC190688.3_FG006,0.153409547,0.093718153,0.151012831,0.620597283,0.534864628,NA
AC190693.1_FG009,0,NA,NA,NA,NA,NA
AC190695.3_FG003,0,NA,NA,NA,NA,NA
AC190701.3_FG001,0.056974254,0.003814255,0.127345089,0.02995212,0.976105239,NA
AC190716.3_FG001,0.036441918,0.004219969,0.127345089,0.033138062,0.973564491,NA
AC190734.2_FG003,0.240765051,-0.182594268,0.201637655,-0.905556399,0.365170695,NA
AC190740.2_FG004,0.189234575,0.009035924,0.135484667,0.06669333,0.946825844,NA
AC190743.3_FG012,8.531895334,0.198887234,0.359355888,0.553454779,0.579952037,0.8877992
AC190744.2_FG010,0,NA,NA,NA,NA,NA
AC190749.3_FG006,0.025370049,-0.062525025,0.12736406,-0.490915762,0.623486029,NA
AC190750.2_FG014,21.67147222,0.187463828,0.337807594,0.554942611,0.578933915,0.887550197
AC190751.4_FG008,0,NA,NA,NA,NA,NA
AC190756.4_FG007,0,NA,NA,NA,NA,NA
AC190757.3_FG001,0,NA,NA,NA,NA,NA
AC190763.3_FG002,1.412286709,-0.290193216,0.318997509,-0.909703706,0.362978789,NA
AC190771.2_FG003,0.058879746,-0.002489466,0.128509762,-0.019371801,0.984544506,NA
AC190772.4_FG011,0.401719773,-0.188729448,0.142019081,-1.328902049,NA,NA
AC190788.2_FG004,1.838841365,0.318101248,0.361785841,0.879252895,0.37926417,NA
AC190788.2_FG005,12.60896655,0.757921227,0.389341975,1.946672271,0.051574038,0.409809326
AC190789.3_FG005,0.126386734,0.008431233,0.131550785,0.064091086,NA,NA
AC190792.2_FG006,2.026022782,0.122348952,0.397233682,0.308002462,0.758080459,NA
AC190799.2_FG010,0.081179939,-0.061311964,0.129125881,-0.4748232,0.634912995,NA
AC190807.2_FG001,0,NA,NA,NA,NA,NA
AC190809.2_FG002,0,NA,NA,NA,NA,NA
AC190811.1_FG003,1.275911494,0.083105258,0.350819704,0.236888799,0.81274306,NA
AC190812.3_FG006,0.050740097,-0.101208789,0.12806671,-0.790281789,0.42936322,NA
AC190816.3_FG007,0.113285858,0.072421238,0.131796767,0.549491764,0.582668015,NA
AC190832.2_FG003,0.533274586,-0.1943708,0.244163937,-0.796066786,0.425993218,NA
AC190832.2_FG006,0.051574491,0.007316851,0.128306899,0.057026173,0.954524346,NA
AC190834.3_FG005,1.615191104,0.150588084,0.276542662,0.544538348,NA,NA
AC190841.2_FG007,0.212192331,0.015002843,0.184655075,0.081247935,0.935244779,NA
AC190851.3_FG003,0.075312621,0.006905017,0.128869046,0.053581653,0.957268474,NA
AC190858.3_FG004,0.036441918,0.004219969,0.127345089,0.033138062,0.973564491,NA
AC190858.3_FG005,0,NA,NA,NA,NA,NA
AC190883.2_FG005,0.025370049,-0.062525025,0.12736406,-0.490915762,0.623486029,NA
AC190885.4_FG006,2.938069654,0.202366146,0.398965153,0.507227623,0.611995115,0.900485722
AC190909.3_FG004,76.42865605,1.323063512,0.363507317,3.639716319,0.000272939,0.036385475
AC190913.3_FG002,0,NA,NA,NA,NA,NA
AC190915.3_FG007,0,NA,NA,NA,NA,NA
AC190922.3_FG007,1.951163073,0.112232999,0.384146182,0.292162214,0.770162601,NA
AC190925.2_FG002,2.371719425,0.125047311,0.395367236,0.316281419,0.751788913,NA
AC190932.3_FG008,0,NA,NA,NA,NA,NA
AC190933.3_FG004,0.968699716,-0.2965778,0.355395208,-0.834501403,0.403998497,NA
AC190934.3_FG003,0.042128911,0.004219969,0.127345089,0.033138062,0.973564491,NA
AC190978.3_FG007,0,NA,NA,NA,NA,NA
AC190985.3_FG006,1.195837015,0.554292542,0.38042577,1.457032055,0.145107532,NA
AC190990.2_FG005,0,NA,NA,NA,NA,NA
AC190999.2_FG004,10.5664155,-0.476669092,0.396811179,-1.201249151,0.229654568,0.681215465
AC191009.3_FG004,18.99277445,0.037232014,0.357950312,0.104014475,0.917157862,0.983019149
AC191012.2_FG001,1.908538879,-0.043321603,0.366765048,-0.118118135,0.905974054,NA
AC191040.2_FG002,0,NA,NA,NA,NA,NA
AC191042.4_FG001,0.290529414,0.034799854,0.201554704,0.172657114,0.862920955,NA
AC191048.2_FG006,2.002112099,0.146651322,0.403101543,0.363807395,0.71600184,NA
AC191049.3_FG007,0.353577559,0.082868604,0.243076077,0.34091633,0.733166571,NA
AC191050.3_FG003,0.387121046,-0.223483992,0.208000737,-1.074438461,0.282626212,NA
AC191064.3_FG007,0.154489428,0.007969917,0.134673408,0.059179588,0.952809068,NA
AC191067.3_FG005,0,NA,NA,NA,NA,NA
AC191069.3_FG004,12.94041972,0.318949851,0.384432057,0.829665075,0.406728173,0.809631112
AC191069.3_FG007,0.10268032,0.00697297,0.129204521,0.053968471,0.956960284,NA
AC191070.3_FG006,0.781472252,0.368985969,0.26547328,1.389917541,0.164553919,NA
AC191071.3_FG001,0.025370049,-0.062525025,0.12736406,-0.490915762,0.623486029,NA
AC191073.2_FG001,0,NA,NA,NA,NA,NA
AC191073.2_FG003,0.051365775,0.003814255,0.127345089,0.02995212,0.976105239,NA
AC191097.3_FG007,122.0701514,-0.061452759,0.322529128,-0.190533981,0.848890718,0.96785017
AC191098.3_FG002,0,NA,NA,NA,NA,NA
AC191107.4_FG001,0.032727545,0.004219969,0.127345089,0.033138062,0.973564491,NA
AC191107.4_FG002,0.635446965,-0.02035649,0.237997961,-0.085532205,0.931838294,NA
AC191113.2_FG002,195.5172792,-0.219564207,0.267055817,-0.822165977,0.410982439,0.811497971
AC191115.3_FG002,0.212616101,-0.166805187,0.169365019,-0.984885713,0.324680212,NA
AC191147.3_FG002,0.031937703,0.070974546,0.127345089,0.557340272,0.577294965,NA
AC191246.3_FG004,0,NA,NA,NA,NA,NA
AC191246.3_FG006,1.292305634,-0.14419497,0.383265878,-0.376226997,0.706748146,NA
AC191251.3_FG005,3.371783372,0.684079614,0.402467634,1.699713358,0.089184856,0.501179361
AC191253.3_FG004,0.043692911,0.003814255,0.127345089,0.02995212,0.976105239,NA
AC191254.3_FG001,3.67080043,-0.323369524,0.402761442,-0.802881037,0.422043498,0.820105219
AC191264.3_FG002,0.141232077,0.007898457,0.133334385,0.059237959,0.952762576,NA
AC191264.3_FG003,0.026204442,0.07138026,0.127345089,0.560526213,0.575120565,NA
AC191279.2_FG001,0,NA,NA,NA,NA,NA
AC191279.2_FG003,0,NA,NA,NA,NA,NA
AC191283.3_FG004,9.92663144,-1.191731657,0.384618018,-3.098481094,0.001945154,0.100173043
AC191297.3_FG004,0,NA,NA,NA,NA,NA
AC191305.3_FG002,0,NA,NA,NA,NA,NA
AC191317.3_FG009,0.078298203,-0.056314467,0.129170046,-0.435971564,0.662857361,NA
AC191328.3_FG002,0.063875406,0.123885278,0.128644665,0.963003622,0.335545706,NA
AC191330.3_FG001,0,NA,NA,NA,NA,NA
AC191338.3_FG002,0.039954411,0.004219969,0.127345089,0.033138062,0.973564491,NA
AC191360.3_FG004,0,NA,NA,NA,NA,NA
AC191360.3_FG015,0.191034069,-0.073604249,0.136553383,-0.539014466,0.589876873,NA
AC191361.4_FG006,0.227196973,0.048359118,0.138545007,0.349049882,0.727051862,NA
AC191362.3_FG002,0,NA,NA,NA,NA,NA
AC191380.3_FG001,0,NA,NA,NA,NA,NA
AC191401.3_FG009,0,NA,NA,NA,NA,NA
AC191401.3_FG013,0,NA,NA,NA,NA,NA
AC191410.4_FG004,0.063875406,0.123885278,0.128644665,0.963003622,0.335545706,NA
AC191412.3_FG005,0,NA,NA,NA,NA,NA
AC191418.3_FG003,0.175430008,0.18067006,0.135282934,1.335497793,0.181713477,NA
AC191421.3_FG001,0.118341979,-0.049871675,0.132310892,-0.376927962,0.706227141,NA
AC191523.3_FG001,0,NA,NA,NA,NA,NA
AC191526.3_FG001,0.025370049,-0.062525025,0.12736406,-0.490915762,0.623486029,NA
AC191526.3_FG004,0.352009115,-0.244991501,0.23456767,-1.044438478,0.296282569,NA
AC191534.3_FG003,0.504691303,0.192628918,0.279661626,0.688792814,0.490953658,NA
AC191539.4_FG001,0,NA,NA,NA,NA,NA
AC191541.4_FG005,0,NA,NA,NA,NA,NA
AC191548.3_FG005,2.676658448,1.189675395,0.40429089,2.942622318,0.003254452,NA
AC191551.3_FG003,0.364140209,0.092217045,0.173329131,0.532034315,0.594702229,NA
AC191562.3_FG008,0,NA,NA,NA,NA,NA
AC191564.3_FG003,0.085614434,-0.060535472,0.129438626,-0.467677024,0.640015574,NA
AC191568.3_FG010,0.071892114,0.066779099,0.128928373,0.51795503,0.604489646,NA
AC191575.2_FG001,200.8116859,-0.006238527,0.375493655,-0.016614201,0.986744395,0.997534147
AC191577.3_FG004,0.042128911,0.004219969,0.127345089,0.033138062,0.973564491,NA
AC191578.3_FG003,0.656277087,0.255957104,0.195620027,1.30844018,NA,NA
AC191589.3_FG003,0,NA,NA,NA,NA,NA
AC191598.3_FG007,2.396062758,0.237534657,0.403888193,0.588119834,0.556451861,NA
AC191601.1_FG003,0,NA,NA,NA,NA,NA
AC191622.3_FG003,0.051365775,0.003814255,0.127345089,0.02995212,0.976105239,NA
AC191622.3_FG005,0,NA,NA,NA,NA,NA
AC191650.3_FG003,0,NA,NA,NA,NA,NA
AC191654.3_FG004,0.026204442,0.07138026,0.127345089,0.560526213,0.575120565,NA
AC191676.3_FG011,1.749443381,0.256902693,0.375691987,0.68381201,0.494093882,NA
AC191686.3_FG002,3.76983976,0.029814258,0.403856782,0.073823838,0.941150559,0.985391368
AC191691.3_FG011,0,NA,NA,NA,NA,NA
AC191692.3_FG001,0.124227097,0.069919821,0.132557497,0.527467871,0.597868722,NA
AC191704.3_FG007,0.063875406,0.123885278,0.128644665,0.963003622,0.335545706,NA
AC191708.3_FG001,0,NA,NA,NA,NA,NA
AC191708.3_FG002,0,NA,NA,NA,NA,NA
AC191731.3_FG001,0,NA,NA,NA,NA,NA
AC191735.3_FG009,0.672392254,0.043428094,0.179837108,0.241485722,NA,NA
AC191748.3_FG001,0,NA,NA,NA,NA,NA
AC191771.3_FG008,25.24945975,0.476190476,0.287059452,1.65885663,0.097144686,0.513698468
AC191778.3_FG001,0.345546867,0.141724934,0.182241433,0.777676798,0.436759574,NA
AC191782.3_FG001,0,NA,NA,NA,NA,NA
AC191790.3_FG005,0,NA,NA,NA,NA,NA
AC191804.4_FG002,1.734019714,0.61973885,0.365338868,1.696339765,0.089821554,NA
AC191927.2_FG002,0,NA,NA,NA,NA,NA
AC191961.3_FG009,0.051365775,0.003814255,0.127345089,0.02995212,0.976105239,NA
AC192175.3_FG001,0,NA,NA,NA,NA,NA
AC192177.3_FG008,0.036441918,0.004219969,0.127345089,0.033138062,0.973564491,NA
AC192204.3_FG005,126.2218834,-1.305351519,0.388574125,-3.35933722,0.000781297,0.063051538
AC192240.3_FG005,0,NA,NA,NA,NA,NA
AC192244.3_FG007,102.2039771,0.829751855,0.296533588,2.798171565,0.005139281,0.156202985
AC192330.1_FG004,0,NA,NA,NA,NA,NA
AC192356.3_FG003,0.031937703,0.070974546,0.127345089,0.557340272,0.577294965,NA
AC192362.3_FG002,30.19918585,-0.581291596,0.314934047,-1.845756602,0.064927555,0.447649454
AC192362.3_FG003,39.25464659,-0.05980621,0.269591381,-0.221840213,0.824438274,0.962132726
AC192367.2_FG002,2.706952178,-0.689798853,0.386218178,-1.786034145,0.07409373,NA
AC192368.3_FG009,0.04733109,0.004219969,0.127345089,0.033138062,0.973564491,NA
AC192372.3_FG003,2.336075625,-0.035104875,0.398960505,-0.087990853,0.929883946,NA
AC192381.3_FG004,0,NA,NA,NA,NA,NA
AC192405.3_FG001,0,NA,NA,NA,NA,NA
AC192451.3_FG001,420.2228218,-0.284517649,0.208838038,-1.362384229,0.173076658,0.625624447
AC192608.3_FG004,0.702484041,0.131703129,0.260280186,0.506005205,0.612852996,NA
AC193318.3_FG006,0,NA,NA,NA,NA,NA
AC193319.3_FG004,0.555864068,0.102148403,0.314175167,0.325132008,0.745081165,NA
AC193324.3_FG002,1.756205486,0.426909314,0.372384559,1.146420559,0.25162118,NA
AC193335.3_FG001,0,NA,NA,NA,NA,NA
AC193353.3_FG002,0.214864025,-0.171444237,0.172516757,-0.993783097,0.320328477,NA
AC193379.3_FG001,16.45515698,-0.427597007,0.356560901,-1.199225732,0.230440184,0.681383612
AC193402.3_FG004,3.434170114,-0.689750864,0.374575989,-1.841417721,0.065560368,0.4493648
AC193423.3_FG003,0.835537519,0.292408832,0.301684109,0.969255001,0.332417975,NA
AC193430.3_FG008,0.164012561,-0.110233112,0.135455653,-0.813794839,0.415762492,NA
AC193440.3_FG009,0.145233281,-0.02691827,0.133966749,-0.200932474,0.840751375,NA
AC193464.3_FG001,0,NA,NA,NA,NA,NA
AC193466.3_FG001,0.078177565,0.00687185,0.12894291,0.05329374,0.957497868,NA
AC193479.2_FG002,0.087757574,-0.125860406,0.129504972,-0.971857714,0.331121339,NA
AC193499.3_FG004,0,NA,NA,NA,NA,NA
AC193499.3_FG007,0.505035995,0.374938361,0.212406873,1.765189404,NA,NA
AC193500.3_FG003,1.008823355,0.191985534,0.34591406,0.555009339,0.578888273,NA
AC193502.3_FG004,0,NA,NA,NA,NA,NA
AC193503.3_FG004,0.025370049,-0.062525025,0.12736406,-0.490915762,0.623486029,NA
AC193576.3_FG003,0,NA,NA,NA,NA,NA
AC193591.3_FG001,0.192283124,-0.039234833,0.166095624,-0.236218344,0.813263246,NA
AC193592.3_FG001,0,NA,NA,NA,NA,NA
AC193598.3_FG002,2.977976102,0.342361723,0.403473229,0.848536404,0.396139307,0.802490228
AC193606.2_FG001,0,NA,NA,NA,NA,NA
AC193606.2_FG005,0.091643457,-0.128772499,0.129687027,-0.992948191,0.320735203,NA
AC193625.3_FG008,0,NA,NA,NA,NA,NA
AC193625.3_FG010,0.080006394,-0.0514135,0.128861812,-0.39898166,0.689906718,NA
AC193630.3_FG003,0.139998885,-0.100782392,0.133246115,-0.756362705,0.449431762,NA
AC193630.3_FG004,0.876917512,-0.133803051,0.279779777,-0.478244184,0.632476418,NA
AC193632.2_FG002,48.17183549,0.411675459,0.402307085,1.023286625,0.306172346,0.745452331
AC193645.3_FG006,0.089245455,0.063593897,0.130191795,0.488463173,0.625221805,NA
AC193646.3_FG002,0,NA,NA,NA,NA,NA
AC193658.3_FG001,0.363208735,-0.002981382,0.236020065,-0.012631901,0.98992147,NA
AC193668.3_FG009,0.174238103,0.008071517,0.135565209,0.059539739,0.952522215,NA
AC193744.3_FG009,0.032675304,-0.062615076,0.127345089,-0.491696044,0.622934235,NA
AC193745.3_FG002,0.036562556,-0.063095837,0.1273708,-0.495371284,0.620338061,NA
AC193745.3_FG003,0,NA,NA,NA,NA,NA
AC193754.3_FG005,0,NA,NA,NA,NA,NA
AC193754.3_FG008,5.33775768,-0.398313538,0.396197732,-1.005340277,NA,NA
AC193756.3_FG001,0.047830768,0.070974546,0.127345089,0.557340272,0.577294965,NA
AC193767.3_FG003,0,NA,NA,NA,NA,NA
AC193786.3_FG005,2.595020326,0.009634322,0.149382503,0.064494311,NA,NA
AC193787.3_FG008,0.265835407,-0.213367393,0.18158055,-1.175056433,0.239972139,NA
AC194005.3_FG004,8.682396058,-0.51779698,0.403323272,-1.283826191,0.199202777,0.652497422
AC194008.3_FG007,0.056974254,0.003814255,0.127345089,0.02995212,0.976105239,NA
AC194016.3_FG001,0,NA,NA,NA,NA,NA
AC194022.3_FG013,328.6810941,0.016103072,0.38791357,0.04151201,0.966887718,0.993298279
AC194022.3_FG014,0.194901832,0.105524423,0.136853234,0.771077305,0.440661112,NA
AC194031.3_FG002,0.048355428,0.003814255,0.127345089,0.02995212,0.976105239,NA
