gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GRMZM5G837822,0.873376575,0.230725777,0.797124396,0.289447642,0.772238841,NA
GRMZM5G837841,485.4069594,0.166680437,0.281444741,0.592231485,0.553695589,0.756736273
GRMZM5G837869,2999.758366,0.099334787,0.391297872,0.253859769,0.799603897,0.911390351
GRMZM5G837872,17.16776302,0.998027306,0.667961921,1.494138027,0.135139547,0.32102281
GRMZM5G837876,0,NA,NA,NA,NA,NA
GRMZM5G837969,0.098017472,-0.004881415,0.531784293,-0.009179314,0.99267607,NA
GRMZM5G837981,5.310849714,1.149464521,0.941159646,1.221327886,0.221961899,0.44227548
GRMZM5G838054,0,NA,NA,NA,NA,NA
GRMZM5G838098,57.31826819,1.178374375,0.651463612,1.808810735,0.070480412,0.204639415
GRMZM5G838140,0.140608428,-0.004871223,0.533132874,-0.009136978,0.992709848,NA
GRMZM5G838147,0.945407774,0.640172474,0.876170911,0.730647944,0.46499422,NA
GRMZM5G838152,0,NA,NA,NA,NA,NA
GRMZM5G838157,0,NA,NA,NA,NA,NA
GRMZM5G838196,2251.232825,-0.243275039,0.272664495,-0.892213852,0.372278319,0.607281291
GRMZM5G838226,964.547042,0.133334514,0.247219515,0.539336522,0.589654673,0.782050351
GRMZM5G838285,3.298000264,-1.07028616,0.94934996,-1.127388429,0.259578289,0.490148681
GRMZM5G838352,0.820858915,-0.289184205,0.854304146,-0.338502635,0.734984442,NA
GRMZM5G838388,214.2803903,-2.79787228,0.403563511,-6.932916886,4.12E-12,2.00E-10
GRMZM5G838396,6.30492954,-0.169423766,0.858381755,-0.197375777,0.843533484,0.934087885
GRMZM5G838403,719.8691673,-0.066929273,0.256346387,-0.2610892,0.79402372,0.908412047
GRMZM5G838414,163.1013952,-0.009549282,0.31891036,-0.029943469,0.976112138,0.991591564
GRMZM5G838420,20.64760439,-0.877767202,0.639870599,-1.371788615,0.170129253,0.373164393
GRMZM5G838433,0,NA,NA,NA,NA,NA
GRMZM5G838435,532.43167,1.184770774,0.366316877,3.234278433,0.001219505,0.009087687
GRMZM5G838475,4.209700431,-0.390243578,0.950596971,-0.410524744,0.681421056,0.841602786
GRMZM5G838496,0.098017472,-0.004881415,0.531784293,-0.009179314,0.99267607,NA
GRMZM5G838499,0,NA,NA,NA,NA,NA
GRMZM5G838511,3.097526574,-0.520957174,0.946834953,-0.550209065,0.582175986,0.777403853
GRMZM5G838554,0,NA,NA,NA,NA,NA
GRMZM5G838579,188.3398883,-1.532804315,0.354057579,-4.329251527,1.50E-05,0.000209985
GRMZM5G838592,42.90119467,-0.109620279,0.913858153,-0.119953275,0.904520161,0.962110791
GRMZM5G838638,3.277413539,-1.605603628,0.939818687,-1.708418496,0.087558718,0.237782998
GRMZM5G838671,279.1561213,1.155927566,0.328515941,3.518634627,0.000433774,0.003802454
GRMZM5G838727,138.6523993,6.805087379,0.670090382,10.15547688,3.13E-24,5.48E-22
GRMZM5G838754,73.24004668,0.371082978,0.460416923,0.80597163,0.420259207,0.650821817
GRMZM5G838773,2.32567626,1.219926389,0.952854894,1.280285589,0.200444714,0.415528896
GRMZM5G838812,3.231913377,-0.229771696,0.938373012,-0.24486179,0.806563448,0.915160472
GRMZM5G838828,2.284157259,-0.014285349,0.864843077,-0.016517851,0.986821261,0.994825551
GRMZM5G838853,1.375182768,-0.010887349,0.832651386,-0.013075519,0.989567543,NA
GRMZM5G838902,0,NA,NA,NA,NA,NA
GRMZM5G838907,5.718127939,2.677764254,0.936884307,2.858158935,0.004261069,0.024722381
GRMZM5G838910,346.0611988,-0.230851111,0.252804553,-0.913160416,0.361158179,0.596273073
GRMZM5G838938,43.52449439,-1.870845221,0.567535258,-3.296438759,0.00097919,0.007574906
GRMZM5G838961,0.584712207,-0.127300526,0.76945242,-0.165443012,0.868595301,NA
GRMZM5G838963,0,NA,NA,NA,NA,NA
GRMZM5G839005,0.487865212,-0.006433981,0.653339276,-0.00984784,0.992142687,NA
GRMZM5G839014,6.322011262,2.646210288,0.901099993,2.936644444,0.003317843,0.020402623
GRMZM5G839017,0.170828338,0.322134344,0.568244525,0.56689388,0.570786282,NA
GRMZM5G839032,0,NA,NA,NA,NA,NA
GRMZM5G839114,0.281821521,-0.664594148,0.592713564,-1.121273729,0.262171364,NA
GRMZM5G839223,0.468815687,0.750490318,0.620816353,1.208876529,0.226710284,NA
GRMZM5G839244,0,NA,NA,NA,NA,NA
GRMZM5G839349,13.38680434,0.845980965,0.840575035,1.006431228,0.314208178,0.550360953
GRMZM5G839384,0.55921341,-0.51719875,0.751382363,-0.688329637,0.491245222,NA
GRMZM5G839411,0.353735531,-0.445598106,0.614203444,-0.72548943,0.468151827,NA
GRMZM5G839416,3.344147463,-1.004246684,0.953556878,-1.05315866,0.292268282,0.526902601
GRMZM5G839422,8311.932919,0.353965815,0.293272572,1.206951653,0.227450764,0.44919288
GRMZM5G839512,564.1044174,0.078890414,0.237911828,0.331595173,0.740194965,0.877713018
GRMZM5G839518,136.8794843,0.068902765,0.503523129,0.136841311,0.891156229,0.956078704
GRMZM5G839530,0.792713048,-0.003439592,0.671231974,-0.005124297,0.99591142,NA
GRMZM5G839592,408.9143714,0.120949692,0.268745806,0.45005239,0.652672665,0.823809131
GRMZM5G839593,88.7275261,0.818149195,0.494388092,1.654872372,0.09795039,0.256431594
GRMZM5G839603,10.72647224,0.278732906,0.719412277,0.3874453,0.698426573,0.852186678
GRMZM5G839640,124.3264704,0.182108642,0.506359403,0.359643054,0.719114082,0.866282503
GRMZM5G839644,5.409311669,0.251514955,0.897609067,0.280205453,0.779319884,0.900496905
GRMZM5G839695,0,NA,NA,NA,NA,NA
GRMZM5G839734,0,NA,NA,NA,NA,NA
GRMZM5G839743,0,NA,NA,NA,NA,NA
GRMZM5G839744,0.106563552,-0.459522474,0.540986325,-0.849416062,0.395649819,NA
GRMZM5G839757,241.6199309,-1.138126005,0.279626831,-4.070160224,4.70E-05,0.000572641
GRMZM5G839762,1.617101899,1.774678785,0.922463818,1.923846497,0.054373827,NA
GRMZM5G839763,145.4966739,0.512336676,0.387672693,1.321570195,0.186311314,0.395777612
GRMZM5G839794,170.6916362,0.74002755,0.434273864,1.704057304,0.088370382,0.239337951
GRMZM5G839812,278.1142951,0.509806872,0.394900539,1.290975378,0.196712215,0.410205275
GRMZM5G839876,0,NA,NA,NA,NA,NA
GRMZM5G839920,103.9223929,-1.319484646,0.442453296,-2.982200962,0.002861841,0.018139542
GRMZM5G839924,22.51324727,-0.133104226,0.678912097,-0.19605517,0.844566985,0.934696913
GRMZM5G839969,0.170828338,0.322134344,0.568244525,0.56689388,0.570786282,NA
GRMZM5G839976,0,NA,NA,NA,NA,NA
GRMZM5G840002,2597.164886,0.361957018,0.251433151,1.439575556,0.14998752,0.344896081
GRMZM5G840013,687.7111208,-0.129503149,0.268146102,-0.482957417,0.629125972,0.809611185
GRMZM5G840019,0,NA,NA,NA,NA,NA
GRMZM5G840038,0,NA,NA,NA,NA,NA
GRMZM5G840111,0,NA,NA,NA,NA,NA
GRMZM5G840145,0.498633441,-0.200843833,0.622293905,-0.322747549,0.746886438,NA
GRMZM5G840225,178.6681571,0.739522954,0.327174256,2.260333571,0.023800556,0.092815189
GRMZM5G840265,0.441019922,0.153717747,0.627844407,0.244834143,0.806584856,NA
GRMZM5G840279,0.784139779,-0.002336625,0.630201414,-0.003707743,0.997041656,NA
GRMZM5G840300,0,NA,NA,NA,NA,NA
GRMZM5G840435,136.4505739,0.118434229,0.338581691,0.349795136,0.726492449,0.870319201
GRMZM5G840487,4.61360128,-1.15715357,0.904576621,-1.279221176,0.200819181,0.415932321
GRMZM5G840538,3.347645302,0.261283104,0.952784944,0.274230932,0.783907158,0.90332113
GRMZM5G840560,1640.154929,-1.062865848,0.208366554,-5.100942672,3.38E-07,7.19E-06
GRMZM5G840582,8027.941576,-0.071779631,0.288949412,-0.248415908,0.803812626,0.913364121
GRMZM5G840610,9.963308041,-0.828969383,0.795774543,-1.041713875,0.297544354,0.532440496
GRMZM5G840612,135.7683412,1.16445574,0.367101152,3.172029656,0.001513775,0.010851852
GRMZM5G840614,2.712074106,-1.005438777,0.954806562,-1.053028767,0.292327808,0.526923102
GRMZM5G840699,89.91082255,0.051159391,0.478189901,0.106985511,0.914800474,0.967468255
GRMZM5G840703,46.86382906,-1.366718929,0.536010099,-2.549800704,0.010778451,0.051126038
GRMZM5G840705,0,NA,NA,NA,NA,NA
GRMZM5G840726,0,NA,NA,NA,NA,NA
GRMZM5G840762,2.22812154,0.798984739,0.935590655,0.853989653,0.393110722,0.626470895
GRMZM5G840852,15.55632445,-0.315684475,0.640106852,-0.493174653,0.621889186,0.804579262
GRMZM5G840885,0,NA,NA,NA,NA,NA
GRMZM5G840887,43.4163503,-1.360397404,0.45495327,-2.990191508,0.002788026,0.017756307
GRMZM5G840909,253.315995,-1.665955943,0.410904053,-4.054367264,5.03E-05,0.000609105
GRMZM5G840928,511.6015748,0.645292609,0.295365832,2.184723283,0.028909142,0.107197376
GRMZM5G840946,7.313476074,3.656434512,0.912787453,4.005789628,6.18E-05,0.00072515
GRMZM5G840955,1425.064523,-0.690709726,0.2457905,-2.81015631,0.004951744,0.027825184
GRMZM5G841002,1.398798032,0.185560937,0.914264433,0.202961999,0.839164734,NA
GRMZM5G841015,2.684560578,0.8307806,0.945253961,0.878896714,0.379457281,0.614080251
GRMZM5G841044,0.517188266,0.080029655,0.702735946,0.113882967,0.909330568,NA
GRMZM5G841053,14.68331147,-0.457681566,0.691061385,-0.66228786,0.507786756,0.722043229
GRMZM5G841101,2633.270014,0.694918167,0.257379718,2.699972527,0.00693452,0.036184128
GRMZM5G841142,459.8662038,0.725288282,0.382882154,1.894285941,0.058187066,0.179383703
GRMZM5G841268,0,NA,NA,NA,NA,NA
GRMZM5G841309,90.87168438,1.669816398,0.517026078,3.229656041,0.001239392,0.009204936
GRMZM5G841315,0,NA,NA,NA,NA,NA
GRMZM5G841343,2057.807667,0.590733216,0.641269549,0.921193307,0.356949512,0.592191954
GRMZM5G841360,0,NA,NA,NA,NA,NA
GRMZM5G841419,0.330321847,-0.003570523,0.589720482,-0.006054602,0.995169156,NA
GRMZM5G841557,3.628657405,2.44297161,0.953485116,2.562149707,0.010402647,0.049698005
GRMZM5G841594,0,NA,NA,NA,NA,NA
GRMZM5G841619,1255.589463,-0.293395683,0.291010247,-1.008197087,0.313359856,0.549598967
GRMZM5G841635,0,NA,NA,NA,NA,NA
GRMZM5G841684,41.93440687,5.516875936,0.782149255,7.05348231,1.74E-12,8.79E-11
GRMZM5G841693,4.269429574,1.258014217,0.946498328,1.329124606,0.183806864,0.392010856
GRMZM5G841723,0,NA,NA,NA,NA,NA
GRMZM5G841743,27.72784448,3.055978425,0.874538338,3.494390459,0.000475146,0.004105579
GRMZM5G841744,0,NA,NA,NA,NA,NA
GRMZM5G841757,0,NA,NA,NA,NA,NA
GRMZM5G841805,0,NA,NA,NA,NA,NA
GRMZM5G841827,0.19178061,0.307036884,0.574026817,0.534882474,0.592731128,NA
GRMZM5G841841,0,NA,NA,NA,NA,NA
GRMZM5G841855,0.093763137,0.432298225,0.537827101,0.803786615,0.421520221,NA
GRMZM5G841871,3.036397674,0.655974959,0.94396245,0.69491637,0.487107713,0.706043613
GRMZM5G841893,86.525623,2.038794897,0.677916458,3.007442691,0.002634558,0.016965788
GRMZM5G841900,405.5526453,-0.748269098,0.355113658,-2.107125651,0.035106689,0.124079403
GRMZM5G841914,148.2265661,-0.471653853,0.327739713,-1.439111085,0.150119052,0.345079197
GRMZM5G841920,51.71567419,-5.521657439,0.806431345,-6.847027307,7.54E-12,3.54E-10
GRMZM5G841928,0.372226391,-0.003140487,0.607618359,-0.005168518,0.995876138,NA
GRMZM5G841994,7.505173645,-0.161075032,0.940188548,-0.171322053,0.863970541,0.943512032
GRMZM5G842019,23.7079839,-1.221108876,0.675117341,-1.808735759,0.070492065,0.204650906
GRMZM5G842058,753.0689002,0.073962555,0.303948084,0.243339434,0.807742459,0.915716898
GRMZM5G842071,147.8455818,1.247513234,0.54661466,2.282253523,0.022474377,0.08885514
GRMZM5G842103,10.22322268,-1.06171752,0.761199832,-1.394794738,0.163077746,0.364013071
GRMZM5G842148,4.290442329,-0.419894415,0.940616088,-0.446403608,0.655305727,0.825491394
GRMZM5G842165,1.571320827,0.196062938,0.943245924,0.207859831,0.835338414,NA
GRMZM5G842214,0.620119929,0.228866123,0.746737056,0.306488236,0.759232936,NA
GRMZM5G842219,70.72775943,-0.952980431,0.434821082,-2.191661056,0.02840399,0.105743632
GRMZM5G842236,0,NA,NA,NA,NA,NA
GRMZM5G842306,0.106563552,-0.459522474,0.540986325,-0.849416062,0.395649819,NA
GRMZM5G842348,0.093763137,0.432298225,0.537827101,0.803786615,0.421520221,NA
GRMZM5G842410,1.740971461,-1.113179164,0.922837937,-1.206256396,0.227718645,NA
GRMZM5G842484,70.82360073,-3.940834832,0.577253572,-6.826869548,8.68E-12,3.99E-10
GRMZM5G842494,2.485155615,-0.297901814,0.950586147,-0.313387498,0.753986281,0.885239098
GRMZM5G842502,0,NA,NA,NA,NA,NA
GRMZM5G842508,78.28783825,2.818152059,0.534401297,5.273475338,1.34E-07,3.09E-06
GRMZM5G842517,435.5196477,-0.093329312,0.26671202,-0.349925406,0.72639468,0.870312321
GRMZM5G842555,0.441019922,0.153717747,0.627844407,0.244834143,0.806584856,NA
GRMZM5G842556,1.760980984,-0.309130945,0.81249628,-0.380470598,0.703596118,NA
GRMZM5G842645,7.696046982,-0.136621307,0.855364892,-0.159722837,0.87309941,0.947931227
GRMZM5G842686,167.2275247,-1.37847946,0.437936752,-3.147667907,0.001645786,0.011604272
GRMZM5G842695,105.7690118,0.869816452,0.437753503,1.987000554,0.046922335,0.153706914
GRMZM5G842766,0.093763137,0.432298225,0.537827101,0.803786615,0.421520221,NA
GRMZM5G842820,0,NA,NA,NA,NA,NA
GRMZM5G842855,5.848635367,-0.548089768,0.955934949,-0.573354671,0.566404576,0.7655311
GRMZM5G842865,0,NA,NA,NA,NA,NA
GRMZM5G842877,6.65115286,-0.030252409,0.934416742,-0.032375714,0.97417243,0.99105267
GRMZM5G842886,582.9494121,0.416905613,0.468699867,0.889493771,0.373737769,0.608786633
GRMZM5G842961,0.595150322,0.156189589,0.728135441,0.214506231,0.830152309,NA
GRMZM5G842963,0,NA,NA,NA,NA,NA
GRMZM5G842965,169.6727292,0.172601054,0.355214084,0.485907124,0.627033017,0.808169136
GRMZM5G842970,585.7126595,0.248415819,0.37255562,0.666788543,0.504907212,0.719758457
GRMZM5G842990,2.341634397,-1.353718452,0.954851666,-1.417726438,0.156270648,0.3540484
GRMZM5G843141,78.83374736,-2.64104139,0.613562467,-4.304437657,1.67E-05,0.000231537
GRMZM5G843157,1.677000022,1.81474679,0.879745368,2.062809144,0.039130765,NA
GRMZM5G843174,188.1426038,1.275988623,0.319343028,3.995667701,6.45E-05,0.000752529
GRMZM5G843192,4.103278315,-0.462903313,0.922258673,-0.501923513,0.615721325,0.800642624
GRMZM5G843213,299.3840946,-0.160491877,0.270727085,-0.592817953,0.553302991,0.756549105
GRMZM5G843216,0,NA,NA,NA,NA,NA
GRMZM5G843237,51.68292607,-0.348747336,0.863138448,-0.404045651,0.68617915,0.844681885
GRMZM5G843302,609.9389726,-0.633120883,0.440208689,-1.438228956,0.150369102,0.345415152
GRMZM5G843352,2134.095062,1.556533043,0.566576784,2.747258779,0.00600957,0.032308574
GRMZM5G843368,1650.878085,1.281113383,0.222449073,5.759131137,8.45E-09,2.47E-07
GRMZM5G843389,127.491588,1.059079306,0.390399478,2.712809228,0.00667155,0.035087315
GRMZM5G843434,30.35692904,0.680792023,0.791091754,0.860572772,0.389473388,0.623213659
GRMZM5G843446,0,NA,NA,NA,NA,NA
GRMZM5G843474,36.87396011,-1.114987357,0.5259982,-2.119755081,0.034026705,0.121196498
GRMZM5G843478,2.420155103,-0.398849736,0.93946534,-0.424549708,0.671164961,0.835649235
GRMZM5G843484,62.62010251,-0.516879417,0.546325486,-0.9461016,0.344096768,0.58050096
GRMZM5G843537,17.97476857,-0.420973615,0.654824075,-0.642880479,0.520301657,0.731475507
GRMZM5G843555,63.8381186,4.225779727,0.682722205,6.189603467,6.03E-10,2.13E-08
GRMZM5G843571,0,NA,NA,NA,NA,NA
GRMZM5G843584,4.448468321,-1.037244947,0.916059274,-1.13229021,0.257512445,0.487702128
GRMZM5G843748,1143.636314,0.256961811,0.458893403,0.559959698,0.575506928,0.772571283
GRMZM5G843781,0,NA,NA,NA,NA,NA
GRMZM5G843892,1.522390978,0.432263798,0.88324667,0.489403258,0.62455623,NA
GRMZM5G843893,0.171998815,0.524889361,0.550828746,0.952908439,0.340636464,NA
GRMZM5G843914,86.33632641,1.234969217,0.35500643,3.478723521,0.000503808,0.00431261
GRMZM5G843972,378.2379198,-0.503246754,0.377235685,-1.334038039,0.18219139,0.389828014
GRMZM5G843991,134.1312554,-0.080701605,0.319682622,-0.252442891,0.800698751,0.91192977
GRMZM5G844017,43.44208981,-0.685773716,0.505754073,-1.355943041,0.175117292,0.379980377
GRMZM5G844021,0,NA,NA,NA,NA,NA
GRMZM5G844030,4.272531588,0.543425947,0.931209241,0.583570183,0.559509525,0.760850564
GRMZM5G844045,0,NA,NA,NA,NA,NA
GRMZM5G844046,2.893621843,-0.34275392,0.955947033,-0.35854907,0.719932453,0.866758125
GRMZM5G844051,0,NA,NA,NA,NA,NA
GRMZM5G844065,0,NA,NA,NA,NA,NA
GRMZM5G844074,0,NA,NA,NA,NA,NA
GRMZM5G844080,738.9996806,0.000821328,0.267026587,0.003075828,0.997545848,0.998646037
GRMZM5G844094,30.18408425,-2.603019564,0.57034854,-4.56391028,5.02E-06,8.08E-05
GRMZM5G844096,252.9088814,0.364125035,0.305781443,1.19080161,0.233731477,0.45704892
GRMZM5G844123,0.740592668,-0.43529712,0.757634249,-0.574547838,0.565597138,NA
GRMZM5G844124,0,NA,NA,NA,NA,NA
GRMZM5G844133,6.555985779,2.083740783,0.854431227,2.438746053,0.014738321,0.064589709
GRMZM5G844143,11.07804308,0.146977997,0.889771031,0.165186314,0.868797337,0.945741809
GRMZM5G844173,6099.625439,-0.769119659,0.197228627,-3.899635012,9.63E-05,0.001064921
GRMZM5G844195,720.0426048,0.164586796,0.250873875,0.656053949,0.511789413,0.725175878
GRMZM5G844236,0.204581024,-0.331872972,0.57811421,-0.574061261,0.565926347,NA
GRMZM5G844243,29.37564982,-0.545811139,0.943501629,-0.578495174,0.562929855,0.763121587
GRMZM5G844257,345.1122988,0.548164822,0.279872391,1.958624144,0.05015682,0.161146507
GRMZM5G844274,0.249064015,0.409852688,0.590146483,0.694493147,0.487372997,NA
GRMZM5G844309,49.23412456,-2.291138539,0.488877888,-4.686525199,2.78E-06,4.78E-05
GRMZM5G844315,8.59195704,3.849138279,0.911934842,4.220847918,2.43E-05,0.000322846
GRMZM5G844316,181.7790507,0.00807523,0.349325131,0.023116658,0.981557218,0.993057508
GRMZM5G844329,19.21171661,-0.016203348,0.621122557,-0.0260872,0.979187787,0.992321231
GRMZM5G844331,0,NA,NA,NA,NA,NA
GRMZM5G844344,0.315866397,-0.377649755,0.599866097,-0.629556758,0.528984623,NA
GRMZM5G844465,0,NA,NA,NA,NA,NA
GRMZM5G844562,859.3381169,0.851569184,0.358354364,2.376332673,0.01748569,0.073421126
GRMZM5G844605,0,NA,NA,NA,NA,NA
GRMZM5G844623,2.182178329,0.574674504,0.955623007,0.601361101,0.547599501,0.752037402
GRMZM5G844628,0.348190261,0.35212327,0.603661559,0.583312396,0.559683019,NA
GRMZM5G844629,0.278562366,0.091843332,0.60398717,0.152061727,0.87913825,NA
GRMZM5G844642,0.140608428,-0.004871223,0.533132874,-0.009136978,0.992709848,NA
GRMZM5G844657,0,NA,NA,NA,NA,NA
GRMZM5G844685,0,NA,NA,NA,NA,NA
GRMZM5G844703,1589.956576,-0.661607041,0.440005346,-1.503634099,0.132675606,0.317038672
GRMZM5G844748,0.424084984,0.201420473,0.616925916,0.326490536,0.744053248,NA
GRMZM5G844894,2.439888808,-1.072494379,0.953028803,-1.125353584,0.260439232,0.490889411
GRMZM5G844909,0,NA,NA,NA,NA,NA
GRMZM5G844912,0.504295746,-0.002591718,0.622563206,-0.004162979,0.996678433,NA
GRMZM5G845018,3.754807803,-1.94519841,0.951410752,-2.044541125,0.040900119,0.138712008
GRMZM5G845021,183.608467,0.196324264,0.473183353,0.414901037,0.67821435,0.839857728
GRMZM5G845024,0.26884581,0.240828781,0.598839211,0.402159339,0.687566764,NA
GRMZM5G845076,0,NA,NA,NA,NA,NA
GRMZM5G845080,0,NA,NA,NA,NA,NA
GRMZM5G845094,2.380823764,1.441711306,0.938934672,1.535475629,0.124667039,0.303465373
GRMZM5G845129,1246.380599,-1.618061258,0.434114028,-3.727272453,0.000193563,0.001920898
GRMZM5G845130,0.0770652,-0.004909236,0.526531024,-0.009323736,0.992560843,NA
GRMZM5G845163,159.0423464,-0.000773538,0.311383128,-0.0024842,0.998017897,0.998844133
GRMZM5G845175,569.7978131,0.41268062,0.258077032,1.599059849,0.109807305,0.277767774
GRMZM5G845230,0,NA,NA,NA,NA,NA
GRMZM5G845244,11.21565632,-0.207153762,0.774915094,-0.267324464,0.789219353,0.90583799
GRMZM5G845279,2.016782345,-1.171939401,0.940355101,-1.246273243,0.212664098,0.430704717
GRMZM5G845280,6.395163373,-2.857093035,0.918442779,-3.110801349,0.001865804,0.012832409
GRMZM5G845296,0,NA,NA,NA,NA,NA
GRMZM5G845339,0.176191446,-0.004830102,0.537430749,-0.008987394,0.992829193,NA
GRMZM5G845366,262.8348698,0.049284001,0.325930015,0.151210378,0.879809764,0.9506524
GRMZM5G845419,0,NA,NA,NA,NA,NA
GRMZM5G845427,0,NA,NA,NA,NA,NA
GRMZM5G845472,0.326129215,0.351710997,0.608149604,0.578329731,0.563041525,NA
GRMZM5G845496,0,NA,NA,NA,NA,NA
GRMZM5G845532,15.16464096,0.537175722,0.827290385,0.64931943,0.516131929,0.728944367
GRMZM5G845601,73.81399378,1.295216124,0.555129991,2.333176275,0.019638896,0.080195926
GRMZM5G845611,105176.8404,-0.24824895,0.36814639,-0.674321293,0.50010707,0.71652468
GRMZM5G845634,1.965011072,-1.239928966,0.936715338,-1.323698796,0.185603098,0.394714538
GRMZM5G845674,0.106563552,-0.459522474,0.540986325,-0.849416062,0.395649819,NA
GRMZM5G845677,0,NA,NA,NA,NA,NA
GRMZM5G845682,5.634592828,-1.442558224,0.891684765,-1.617789469,0.105707977,0.270561962
GRMZM5G845736,148.5335977,1.546780342,0.330498844,4.680138428,2.87E-06,4.90E-05
GRMZM5G845755,814.459269,0.571410117,0.228776625,2.497677011,0.012501004,0.057077544
GRMZM5G845775,2.540428397,-1.200734785,0.951674687,-1.26170718,0.207054172,0.423682364
GRMZM5G845782,6.698278509,0.169149922,0.900452319,0.187849949,0.850994279,0.937904986
GRMZM5G845792,0,NA,NA,NA,NA,NA
GRMZM5G845824,0.505579816,-0.3043841,0.642426129,-0.473804048,0.635639648,NA
GRMZM5G845891,0.196034945,-0.004049749,0.55528833,-0.007293056,0.994181035,NA
GRMZM5G845906,6.040706532,-1.036600153,0.947018937,-1.094592846,0.273695051,0.506061845
GRMZM5G845962,1.47992343,0.554563988,0.884687435,0.626847366,0.530759292,NA
GRMZM5G845977,0,NA,NA,NA,NA,NA
GRMZM5G845984,0,NA,NA,NA,NA,NA
GRMZM5G846048,26.31213953,3.720887037,0.738629157,5.037557755,4.72E-07,9.71E-06
GRMZM5G846057,22.07048671,-0.704367425,0.656799061,-1.072424531,0.283529395,0.517375491
GRMZM5G846068,0,NA,NA,NA,NA,NA
GRMZM5G846071,0.330321847,-0.003570523,0.589720482,-0.006054602,0.995169156,NA
GRMZM5G846082,2930.326125,0.329588228,0.288726864,1.141522556,0.253652531,0.482936697
GRMZM5G846097,476.4030083,0.647413649,0.236380038,2.738867695,0.006165118,0.032971541
GRMZM5G846115,0,NA,NA,NA,NA,NA
GRMZM5G846140,166.3116798,-0.326878981,0.353461197,-0.924794527,0.355072798,0.590686906
GRMZM5G846142,0.273100145,-0.003493049,0.588588569,-0.005934618,0.995264887,NA
GRMZM5G846152,81.65223908,0.676315969,0.412452856,1.639741267,0.101058975,0.262297696
GRMZM5G846165,0.183628752,-0.347339669,0.57260636,-0.606594151,0.544120283,NA
GRMZM5G846185,14.84436807,0.906822715,0.741182493,1.223481024,0.221148067,0.44130057
GRMZM5G846196,778.3245732,-0.084927115,0.238443212,-0.356173337,0.721710759,0.867808132
GRMZM5G846198,1897.498328,0.034413994,0.275541239,0.124895984,0.900605898,0.96037908
GRMZM5G846235,0.098017472,-0.004881415,0.531784293,-0.009179314,0.99267607,NA
GRMZM5G846259,8.479884292,-1.133415334,0.834900875,-1.357544791,0.174608171,0.379136436
GRMZM5G846305,0.572652193,0.191614447,0.683986078,0.280143783,0.779367195,NA
GRMZM5G846314,0.507216929,-0.166132475,0.634519547,-0.261824047,0.793457099,NA
GRMZM5G846339,675.7853891,0.035719804,0.346136802,0.103195627,0.917807711,0.968806005
GRMZM5G846343,1633.227626,0.573623886,0.291579661,1.967297317,0.049148944,0.158831779
GRMZM5G846356,0,NA,NA,NA,NA,NA
GRMZM5G846362,0,NA,NA,NA,NA,NA
GRMZM5G846399,523.8452808,-0.91076759,0.3046577,-2.989478318,0.002794543,0.01779355
GRMZM5G846405,504.493208,0.415749912,0.318939636,1.303537927,0.192391177,0.404237299
GRMZM5G846506,5.078217599,1.104478156,0.949194692,1.163594956,0.244588196,0.471543034
GRMZM5G846548,262.3962662,0.636681012,0.501194457,1.270327321,0.20396806,0.419449047
GRMZM5G846550,0.347256784,-0.006730433,0.611732261,-0.011002253,0.991221649,NA
GRMZM5G846624,0.469821501,-0.002688869,0.62178787,-0.004324415,0.996549627,NA
GRMZM5G846702,0,NA,NA,NA,NA,NA
GRMZM5G846719,31.77518631,-1.734887075,0.576536755,-3.009152601,0.002619775,0.016900878
GRMZM5G846811,204.2052685,0.902003975,0.319823479,2.820318188,0.004797605,0.027142546
GRMZM5G846916,3.019508478,-1.083550909,0.95548837,-1.13402836,0.256782652,0.486887775
GRMZM5G846968,0,NA,NA,NA,NA,NA
GRMZM5G847020,0,NA,NA,NA,NA,NA
GRMZM5G847045,0.926621159,0.880499745,0.758420331,1.160965376,0.24565598,NA
GRMZM5G847100,3.384587935,0.76430406,0.937179675,0.815536316,0.414765386,0.646151605
GRMZM5G847102,0,NA,NA,NA,NA,NA
GRMZM5G847159,14.89634055,-1.081955936,0.654199539,-1.653862272,0.0981555,0.256771093
GRMZM5G847216,0,NA,NA,NA,NA,NA
GRMZM5G847219,10.58230051,-1.840147709,0.750304952,-2.452533072,0.014185434,0.062691226
GRMZM5G847230,30.67215523,2.830735564,0.705368507,4.013130068,5.99E-05,0.000707636
GRMZM5G847287,0.106563552,-0.459522474,0.540986325,-0.849416062,0.395649819,NA
GRMZM5G847302,8.500191444,-3.102996048,0.897829234,-3.45610939,0.000548033,0.004633882
GRMZM5G847358,0,NA,NA,NA,NA,NA
GRMZM5G847362,0,NA,NA,NA,NA,NA
GRMZM5G847377,0,NA,NA,NA,NA,NA
GRMZM5G847387,0.294052417,-0.003623056,0.58221077,-0.006222929,0.995034853,NA
GRMZM5G847431,0,NA,NA,NA,NA,NA
GRMZM5G847451,1.930780692,-1.475169353,0.944058373,-1.562582777,0.118150762,0.292419288
GRMZM5G847462,3.53886715,-0.601140363,0.946811697,-0.634910156,0.525487013,0.735803548
GRMZM5G847466,30.4342679,0.864330791,0.612428109,1.411317962,0.15815088,0.357000578
GRMZM5G847505,0,NA,NA,NA,NA,NA
